"main.id","hpq_prog.id","hpq_prog_mem.id","hpq_prog_mem_refno"
"2555799","0","0","1"
"2555827","0","0","2"
"2555829","0","0","1"
"2555844","0","0","1"
"2555856","0","0","1"
"2555872","0","0","2"
"2555906","0","0","1"
"2555925","0","0","1"
"2559681","0","0","1"
"2566012","0","0","1"
"2566271","0","0","5"
"2566320","0","0","2"
"2568816","0","0","1"
"2568816","0","1","2"
"2568816","0","2","3"
"2568816","0","3","4"
"2568908","0","0","1"
"2588391","0","0","1"
"2588397","0","0","2"
"2604782","0","0","1"
"2620788","0","0","1"
"2655671","0","0","1"
"2655678","0","0","3"
"2655680","0","0","3"
"2655687","0","0","5"
"2656038","0","0","1"
"2656049","0","0","3"
"2660899","0","0","1"
"2660899","0","1","2"
"2660899","0","2","3"
"2666054","0","0","2"
"2666343","0","0","1"
"2666343","1","0","1"
"2666343","1","1","2"
"2666380","0","0","1"
"2675241","0","0","4"
"2675243","0","0","1"
"2675244","0","0","1"
"2675252","0","0","5"
"2681094","0","0","5"
"2681098","0","0","1"
"2681101","0","0","1"
"2681102","0","0","2"
"2681106","0","0","1"
"2681108","0","0","6"
"2681108","0","1","7"
"2681108","0","2","8"
"2681108","0","3","8"
"2681123","0","0","1"
"1597189","0","0","1"
"1597191","0","0","1"
"1597193","0","0","1"
"1597193","0","1","6"
"1597195","0","0","1"
"1597197","0","0","1"
"1597200","0","0","4"
"1597200","0","1","5"
"1597202","0","0","1"
"1597205","0","0","1"
"1597207","0","0","1"
"1597209","0","0","1"
"1597209","0","1","2"
"1597212","0","0","1"
"1597213","0","0","1"
"1597213","0","1","3"
"1597213","0","2","4"
"1597213","0","3","5"
"1597213","0","4","6"
"1853903","0","0","1"
"1853903","0","1","2"
"1853903","0","2","3"
"1853909","0","0","1"
"1853909","0","1","2"
"1853913","0","0","1"
"1853931","0","0","1"
"1853931","0","1","2"
"1853931","0","2","3"
"1853931","0","3","4"
"1853952","0","0","1"
"1853952","0","1","3"
"1853952","0","2","4"
"1853952","0","3","5"
"1853952","0","4","6"
"2681363","0","0","4"
"2681370","0","0","1"
"2681670","0","0","1"
"2681960","0","0","1"
"2681960","0","1","2"
"2681962","0","0","1"
"2681962","0","1","2"
"2681962","0","2","3"
"2681962","0","3","4"
"2681962","0","4","5"
"2682053","0","0","1"
"2682389","0","0","1"
"2682394","0","0","1"
"2682398","0","0","1"
"2682400","0","0","1"
"1853966","0","0","2"
"1853966","0","1","3"
"1853966","0","2","4"
"1853966","0","3","5"
"1853967","0","0","1"
"1853967","0","1","2"
"2683108","0","0","1"
"2683109","0","0","1"
"2683111","0","0","1"
"2683115","0","0","1"
"2683116","0","0","1"
"2683116","0","1","2"
"2683117","0","0","1"
"2683117","0","1","2"
"2683118","0","0","2"
"2683118","0","1","3"
"2683118","0","2","4"
"2683118","0","3","5"
"2689376","0","0","1"
"2689379","0","0","1"
"2689380","0","0","1"
"2689381","0","0","1"
"2689382","0","0","1"
"2689383","0","0","1"
"2689384","0","0","1"
"2689384","0","1","2"
"2689386","0","0","1"
"2689386","0","1","2"
"2689387","0","0","1"
"2689388","0","0","1"
"2689389","0","0","1"
"2689390","0","0","1"
"2689391","0","0","1"
"2689393","0","0","1"
"2689394","0","0","1"
"2689397","0","0","1"
"2689398","0","0","1"
"2689399","0","0","1"
"2689400","0","0","1"
"2689405","0","0","1"
"2689406","0","0","1"
"2689409","0","0","1"
"2689409","0","1","3"
"2689413","0","0","1"
"2689414","0","0","1"
"2689414","1","0","2"
"2689422","0","0","1"
"2689423","0","0","1"
"2689423","0","1","2"
"2689425","0","0","1"
"2689427","0","0","1"
"2689428","0","0","2"
"2689429","0","0","2"
"2689430","0","0","1"
"2689430","0","1","3"
"2689431","0","0","1"
"2689432","0","0","2"
"2689433","0","0","1"
"2689434","0","0","1"
"2689435","0","0","1"
"2689435","0","1","2"
"2689439","0","0","1"
"2689441","0","0","1"
"2689442","0","0","2"
"2689443","0","0","1"
"2689445","0","0","1"
"2689446","0","0","1"
"2689449","0","0","1"
"2689450","0","0","1"
"2689451","0","0","1"
"2689451","0","1","2"
"2689452","0","0","1"
"2689453","0","0","1"
"2689453","1","0","2"
"2689454","0","0","1"
"2689456","0","0","1"
"2689456","0","1","2"
"2689457","0","0","2"
"2689458","0","0","4"
"2689461","0","0","1"
"2689463","0","0","1"
"2689464","0","0","1"
"2689465","0","0","2"
"2689467","0","0","1"
"2689469","0","0","1"
"2689469","0","1","2"
"2689470","0","0","1"
"2689471","0","0","1"
"2689474","0","0","1"
"2689477","0","0","1"
"2689478","0","0","1"
"2689479","0","0","1"
"2689481","0","0","1"
"2689482","0","0","4"
"2689484","0","0","1"
"2689487","0","0","1"
"2689487","0","1","2"
"2689490","0","0","1"
"2689492","0","0","2"
"2689493","0","0","1"
"2689494","0","0","1"
"2689495","0","0","1"
"2689496","0","0","1"
"2689498","0","0","1"
"2689499","0","0","1"
"2689499","0","1","2"
"2689500","0","0","1"
"2689501","0","0","4"
"2689503","0","0","2"
"2689504","0","0","1"
"2689505","0","0","2"
"2689507","0","0","1"
"2689508","0","0","1"
"2689509","0","0","2"
"2689513","0","0","1"
"2689513","0","1","2"
"2689514","0","0","1"
"2689516","0","0","2"
"2689517","0","0","1"
"2689518","0","0","1"
"2689521","0","0","9"
"2689522","0","0","1"
"2689522","0","1","2"
"2689523","0","0","2"
"2689525","0","0","2"
"2689525","0","1","3"
"2689527","0","0","1"
"2689533","0","0","2"
"2689535","0","0","2"
"2689537","0","0","4"
"2689538","0","0","1"
"2689538","0","1","2"
"2689539","0","0","1"
"2689539","0","1","2"
"2689540","0","0","1"
"2689540","0","1","2"
"2689542","0","0","1"
"2689543","0","0","4"
"2689543","0","1","5"
"2689545","0","0","3"
"2689545","0","1","4"
"2689546","0","0","3"
"2689547","0","0","1"
"2690018","0","0","1444822378870"
"2692816","0","0","1"
"2692820","0","0","3"
"2692821","0","0","1"
"2692822","0","0","1"
"2692825","0","0","2"
"2692826","0","0","1"
"2692827","0","0","1"
"2692828","0","0","1"
"2692829","0","0","1"
"2692830","0","0","1"
"2692831","0","0","3"
"2692831","0","1","4"
"2692831","0","2","5"
"2692832","0","0","1"
"2692832","0","1","2"
"2692833","0","0","2"
"2692836","0","0","2"
"2692836","0","1","3"
"2692839","0","0","1"
"2692840","0","0","1"
"2692841","0","0","3"
"2692842","0","0","1"
"2692843","0","0","2"
"2692843","0","1","3"
"2692844","0","0","1"
"2692847","0","0","1"
"2692848","0","0","1"
"2692850","0","0","3"
"2692851","0","0","3"
"2692852","0","0","2"
"2692852","0","1","3"
"2692852","0","2","4"
"2692854","0","0","2"
"2692855","0","0","1"
"2692856","0","0","2"
"2692856","0","1","3"
"2692857","0","0","1"
"2692858","0","0","1"
"2692860","0","0","1"
"2692861","0","0","1"
"2692865","0","0","1"
"2692866","0","0","2"
"2692867","0","0","1"
"2692867","0","1","2"
"2692868","0","0","1"
"2692869","0","0","1"
"2692870","0","0","1"
"2692870","0","1","2"
"2692871","0","0","2"
"2692872","0","0","1"
"2692874","0","0","1"
"2692875","0","0","3"
"2692876","0","0","1"
"2692877","0","0","2"
"2692879","0","0","1"
"2692881","0","0","1"
"2692882","0","0","2"
"2692882","0","1","3"
"2692882","0","2","4"
"2692884","0","0","1"
"2692885","0","0","1"
"2692885","0","1","4"
"2692886","0","0","2"
"2692887","0","0","1"
"2692887","0","1","2"
"2692888","0","0","2"
"2692889","0","0","1"
"2692890","0","0","2"
"2692891","0","0","1"
"2692892","0","0","1"
"2692893","0","0","1"
"2692894","0","0","2"
"2692896","0","0","1"
"2692897","0","0","1"
"2692897","0","1","2"
"2692898","0","0","1"
"2692899","0","0","1"
"2692900","0","0","1"
"2692901","0","0","2"
"2692902","0","0","1"
"2692905","0","0","1"
"2692906","0","0","1"
"2692908","0","0","1"
"2692909","0","0","4"
"2692910","0","0","1"
"2692911","0","0","1"
"2692912","0","0","1"
"2692913","0","0","2"
"2692914","0","0","1"
"2692914","0","1","2"
"2692915","0","0","2"
"2692916","0","0","1"
"2692917","0","0","1"
"2692918","0","0","2"
"2692920","0","0","1"
"2692921","0","0","1"
"2692922","0","0","3"
"2692922","0","1","4"
"2692923","0","0","1"
"2692925","0","0","1"
"2692925","0","1","2"
"2692927","0","0","2"
"2692928","0","0","1"
"2692929","0","0","1"
"2692931","0","0","2"
"2692932","0","0","1"
"2692933","0","0","1"
"2692937","0","0","1"
"2692938","0","0","1"
"2692939","0","0","2"
"2692940","0","0","2"
"2692941","0","0","2"
"2692942","0","0","1"
"2692943","0","0","3"
"2692943","0","1","4"
"2692944","0","0","1"
"2692946","0","0","1"
"2692948","0","0","1"
"2692949","0","0","1"
"2692949","0","1","2"
"2692950","0","0","2"
"2692951","0","0","1"
"2692953","0","0","1"
"2692953","0","1","2"
"2692954","0","0","1"
"2692955","0","0","1"
"2692957","0","0","1"
"2696623","0","0","1"
"2696623","0","1","2"
"2696623","0","2","3"
"2696623","0","3","4"
"2697392","0","0","1"
"2697392","0","1","2"
"2697392","0","2","3"
"2697392","0","3","4"
"2697394","0","0","1"
"2697395","0","0","2"
"2697397","0","0","1"
"2697397","0","1","2"
"2697399","0","0","1"
"2697401","0","0","1"
"2697402","0","0","3"
"2697402","0","1","4"
"2697405","0","0","2"
"2697406","0","0","1"
"2697408","0","0","1"
"2697408","0","1","2"
"2697412","0","0","1"
"2697414","0","0","3"
"2697416","0","0","1"
"2697419","0","0","3"
"2697421","0","0","1"
"2697423","0","0","2"
"2697423","0","1","3"
"2697423","0","2","4"
"2697423","0","3","5"
"2697423","0","4","6"
"2697429","0","0","2"
"2697429","0","1","3"
"2697441","0","0","1"
"2697450","0","0","2"
"2697461","0","0","3"
"1366177","0","0","5"
"2697600","0","0","2"
"2706478","0","0","1"
"2706479","0","0","1"
"2706480","0","0","3"
"2706480","0","1","4"
"2706480","0","2","5"
"2706482","0","0","1"
"2706482","0","1","2"
"2706484","0","0","1"
"2706484","0","1","2"
"2706489","0","0","1"
"2706491","0","0","2"
"2706493","0","0","1"
"2706493","0","1","2"
"2706497","0","0","1"
"2706499","0","0","1"
"2706499","0","1","3"
"2706499","1","0","2"
"2706501","0","0","1"
"2706501","0","1","3"
"2706503","0","0","1"
"2706505","0","0","2"
"2706506","0","0","1"
"2706508","0","0","1"
"2706508","0","1","3"
"2706516","0","0","2"
"2706523","0","0","1"
"2706524","0","0","1"
"2706526","0","0","1"
"2706526","0","1","2"
"2706528","0","0","1"
"2706531","0","0","1"
"2706532","0","0","1"
"2706535","0","0","3"
"2712334","0","0","2"
"2712514","0","0","1"
"2712514","0","1","2"
"2712514","0","2","3"
"2712514","0","3","4"
"2712514","0","4","5"
"2712531","0","0","1"
"2712531","0","1","2"
"2712531","0","2","3"
"2712531","0","3","4"
"2712531","0","4","5"
"2712541","0","0","1"
"2712541","0","1","2"
"2712541","0","2","3"
"2712541","0","3","4"
"2712581","0","0","1"
"2712581","0","1","2"
"2712581","0","2","3"
"2712581","0","3","4"
"2712581","0","4","5"
"2712931","0","0","1"
"2712943","0","0","4"
"2712944","0","0","2"
"2715214","0","0","1"
"2715214","0","1","2"
"2715214","0","2","3"
"2715214","0","3","4"
"2715214","0","4","5"
"2718982","0","0","1425016297938"
"2718985","0","0","1425016297940"
"2718985","0","1","1425016297941"
"2718987","0","0","1425016297942"
"2718997","0","0","4"
"2719007","0","0","2"
"2719014","0","0","2"
"2719016","0","0","1"
"2721725","0","0","1"
"2721725","0","1","5"
"2724944","0","0","1"
"2724945","0","0","2"
"2724945","0","1","5"
"2724946","0","0","2"
"2724946","0","1","6"
"2724946","0","2","7"
"2724949","0","0","1"
"2724950","0","0","1"
"2724951","0","0","1"
"2724951","0","1","4"
"2724953","0","0","1"
"2724954","0","0","1"
"2724956","0","0","2"
"2724956","0","1","3"
"2724957","0","0","1"
"2724957","0","1","2"
"2724958","0","0","2"
"2724959","0","0","1"
"2724960","0","0","2"
"2724960","0","1","3"
"2724961","0","0","1"
"2724962","0","0","1"
"2724966","0","0","1"
"2724969","0","0","1"
"2724970","0","0","2"
"2724971","0","0","1"
"2724972","0","0","3"
"2724973","0","0","1"
"2736558","0","0","3"
"2736558","0","1","4"
"2736559","0","0","1"
"2736559","0","1","2"
"2736560","0","0","2"
"2736561","0","0","1"
"2736561","0","1","5"
"2736562","0","0","1"
"2736566","0","0","3"
"2736566","0","1","4"
"2736569","0","0","6"
"2736569","0","1","7"
"2736569","1","0","2"
"2736570","0","0","1"
"2736570","0","1","2"
"2736571","0","0","1"
"2736572","0","0","1"
"2736572","0","1","2"
"2736576","0","0","3"
"2736577","0","0","1"
"2736578","0","0","1"
"2736578","0","1","2"
"2736582","0","0","2"
"2736582","0","1","3"
"2736583","0","0","1"
"2736583","0","1","2"
"2736584","0","0","1"
"2736585","0","0","3"
"2736586","0","0","1"
"2736712","0","0","1"
"2736713","0","0","1"
"2736715","0","0","1"
"2736715","0","1","2"
"2736720","0","0","2"
"2736720","0","1","3"
"2765226","0","0","1"
"2788194","0","0","2"
"2788195","0","0","1"
"2788198","0","0","1"
"2788202","0","0","2"
"2788202","0","1","3"
"2788208","0","0","1"
"2788209","0","0","1"
"2788209","0","1","2"
"2788211","0","0","1"
"2788211","0","1","2"
"2788216","0","0","1"
"2788216","0","1","5"
"2788225","0","0","3"
"2788225","0","1","4"
"2788226","0","0","1"
"2788226","0","1","2"
"2788232","0","0","1"
"2788234","0","0","1"
"2788236","0","0","3"
"2788238","0","0","2"
"2788238","0","1","3"
"2788241","0","0","1"
"2788242","0","0","1"
"2788244","0","0","1"
"2788244","0","1","2"
"2802909","0","0","2"
"2803002","0","0","1"
"2803007","0","0","1"
"2803963","0","0","1"
"2812696","0","0","1"
"2812697","0","0","3"
"2812697","0","1","4"
"2814744","0","0","4"
"2814965","0","0","4"
"2838550","0","0","1"
"2838550","0","1","2"
"2838555","0","0","1"
"2838555","0","1","2"
"2838556","0","0","3"
"2838557","0","0","1"
"2838557","0","1","4"
"2838557","0","2","3"
"2838557","0","3","4"
"2838557","0","4","5"
"2838577","0","0","1"
"2838577","0","1","2"
"2855347","0","0","1"
"2862079","0","0","2"
"2862083","0","0","1"
"2870231","0","0","5"
"2870232","0","0","1"
"2870233","0","0","1"
"2870237","0","0","1"
"2870239","0","0","1"
"2870239","0","1","2"
"2870239","0","2","3"
"2870239","0","3","5"
"2870240","0","0","3"
"2870240","0","1","4"
"2870241","0","0","1"
"2870242","0","0","1"
"2870243","0","0","1"
"2870243","0","1","3"
"2870245","0","0","3"
"2870246","0","0","1"
"2870248","0","0","1"
"2870249","0","0","3"
"2870253","0","0","1"
"2870254","0","0","1"
"2870255","0","0","4"
"2870258","0","0","2"
"2870259","0","0","3"
"2870260","0","0","1"
"2870261","0","0","1"
"2877248","0","0","1"
"2877227","0","0","1"
"2877238","0","0","1"
"2877238","0","1","2"
"2877251","0","0","1"
"2877252","0","0","2"
"2877257","0","0","2"
"2877258","0","0","2"
"2877258","0","1","3"
"2877267","0","0","4"
"2877267","0","1","1"
"2877267","0","2","3"
"2877267","0","3","6"
"2877269","0","0","1"
"2877269","0","1","2"
"2877269","0","2","3"
"2877269","0","3","4"
"2877269","0","4","5"
"2878611","0","0","1"
"2878625","0","0","1"
"2878625","0","1","2"
"2878640","0","0","1"
"2878641","0","0","2"
"2878642","0","0","1"
"2878878","0","0","2"
"2880160","0","0","5"
"2880163","0","0","1"
"2880246","0","0","1"
"2880427","0","0","4"
"2880480","0","0","1"
"2880480","0","1","2"
"2882610","0","0","1"
"2885860","0","0","1"
"2885860","0","1","2"
"2885869","0","0","2"
"2885892","0","0","2"
"2885899","0","0","1"
"2885903","0","0","1"
"2885903","0","1","2"
"2889310","0","0","1"
"2889310","0","1","2"
"2889313","0","0","2"
"2889318","0","0","1"
"2889319","0","0","1"
"2889319","0","1","2"
"2889321","0","0","2"
"2889325","0","0","3"
"2889325","0","1","4"
"2889325","1","0","1"
"2889325","1","1","2"
"2889326","0","0","1"
"2889326","0","1","3"
"2889327","0","0","2"
"2889329","0","0","1"
"2889332","0","0","1"
"2889333","0","0","2"
"2889334","0","0","3"
"2889334","0","1","5"
"2889335","0","0","2"
"2889335","0","1","4"
"2889335","0","2","5"
"2889335","0","3","6"
"2889338","0","0","2"
"2889338","1","0","1"
"2889339","0","0","3"
"2889340","0","0","2"
"2889345","0","0","1"
"2889345","0","1","2"
"2889345","1","0","2"
"2889345","1","1","3"
"2889345","1","2","4"
"2889346","0","0","1"
"2889346","0","1","4"
"2889347","0","0","2"
"2889347","0","1","3"
"2889347","0","2","4"
"2889347","0","3","5"
"2889348","0","0","2"
"2889348","0","1","3"
"2889349","0","0","1"
"2889349","0","1","3"
"2889349","0","2","4"
"2889350","0","0","1"
"2889350","0","1","3"
"2889351","0","0","3"
"2889353","0","0","2"
"2889353","0","1","3"
"2889353","0","2","4"
"2889354","0","0","1"
"2889355","0","0","1"
"2889356","0","0","1"
"2889358","0","0","1"
"2889358","0","1","2"
"2889359","0","0","1"
"2889360","0","0","1"
"2889360","0","1","3"
"2889360","1","0","2"
"2889360","1","1","5"
"2889361","0","0","1"
"2889361","0","1","2"
"2889362","0","0","1"
"2889369","0","0","1"
"2889377","0","0","2"
"2889378","0","0","2"
"2889396","0","0","1"
"2889397","0","0","1"
"2889413","0","0","1"
"2889413","0","1","3"
"2889427","0","0","1"
"2889429","0","0","2"
"2889434","0","0","1"
"2889434","0","1","2"
"2889440","0","0","2"
"2891076","0","0","1"
"2894245","0","0","2"
"2896391","0","0","1"
"2896392","0","0","1"
"2896394","0","0","1"
"2896394","0","1","2"
"2896395","0","0","2"
"2896395","0","1","4"
"2896395","1","0","1"
"2896396","0","0","2"
"2896396","0","1","3"
"2896396","1","0","1"
"2896397","0","0","1"
"2896397","1","0","2"
"2896397","1","1","5"
"2896397","1","2","6"
"2896398","0","0","1"
"2896399","0","0","3"
"2896400","0","0","1"
"2896400","0","1","2"
"2896401","0","0","1"
"2896402","0","0","4"
"2896403","0","0","1"
"2896404","0","0","1"
"2896406","0","0","1"
"2896407","0","0","1"
"2896411","0","0","1"
"2896411","0","1","2"
"2896413","0","0","3"
"2896414","0","0","2"
"2896416","0","0","1"
"2896628","0","0","5"
"2896628","0","1","6"
"2896628","0","2","7"
"2896628","0","3","8"
"2896628","0","4","9"
"2896659","0","0","1"
"2896659","1","0","1"
"2896973","0","0","1"
"2896974","0","0","2"
"2900968","0","0","2"
"2900983","0","0","1"
"2900983","0","1","2"
"2900983","0","2","3"
"2900983","0","3","4"
"2900986","0","0","2"
"2900987","0","0","4"
"2901651","0","0","1"
"2911489","0","0","1"
"2912278","0","0","4"
"2912784","0","0","3"
"2912785","0","0","1"
"2912786","0","0","1"
"2912787","0","0","1"
"2912788","0","0","2"
"2912789","0","0","1"
"2912790","0","0","4"
"2912791","0","0","1"
"2912792","0","0","1"
"2912793","0","0","1442017213483"
"2912795","0","0","3"
"2912796","0","0","1"
"2912798","0","0","1"
"2912799","0","0","1"
"2912800","0","0","1"
"2912800","0","1","2"
"2912800","0","2","3"
"2912801","0","0","3"
"2912802","0","0","2"
"2912803","0","0","1"
"2912803","0","1","3"
"2912804","0","0","1"
"2912805","0","0","2"
"2912806","0","0","3"
"2912806","0","1","4"
"2912807","0","0","1"
"2912807","0","1","2"
"2912809","0","0","1"
"2912811","0","0","1"
"2912812","0","0","2"
"2912817","0","0","3"
"2912819","0","0","1"
"2912819","0","1","3"
"2912820","0","0","1"
"2912821","0","0","1"
"2912824","0","0","1"
"2912825","0","0","1"
"2912826","0","0","1"
"2912827","0","0","1"
"2912828","0","0","1"
"2912829","0","0","2"
"2912830","0","0","1"
"2912831","0","0","1"
"2912833","0","0","1"
"2912834","0","0","1"
"2912835","0","0","1"
"2912842","0","0","1"
"2912845","0","0","1"
"2912846","0","0","1"
"2912848","0","0","1"
"2912849","0","0","1"
"2912850","0","0","1"
"2912851","0","0","1"
"2912852","0","0","1"
"2912852","0","1","2"
"2912854","0","0","1"
"2912855","0","0","1"
"2912855","0","1","2"
"2912856","0","0","1"
"2912858","0","0","2"
"2912858","0","1","4"
"2912859","0","0","1"
"2912859","0","1","3"
"2912860","0","0","1"
"2912861","0","0","2"
"2912862","0","0","1"
"2912862","0","1","2"
"2912864","0","0","1"
"2912866","0","0","1"
"2912866","0","1","2"
"2912867","0","0","2"
"2912867","0","1","3"
"2912867","0","2","4"
"2912868","0","0","1"
"2912869","0","0","1"
"2912871","0","0","1"
"2912872","0","0","1"
"2912873","0","0","1"
"2912874","0","0","2"
"2912880","0","0","1"
"2912882","0","0","1"
"2912884","0","0","1"
"2912890","0","0","2"
"2912891","0","0","1"
"2912892","0","0","1"
"2912893","0","0","1"
"2912894","0","0","3"
"2912894","0","1","4"
"2912898","0","0","1"
"2912900","0","0","2"
"2912903","0","0","1"
"2912903","0","1","2"
"2912905","0","0","2"
"2912905","0","1","3"
"2912906","0","0","1"
"2912906","0","1","2"
"2912907","0","0","1"
"2912914","0","0","3"
"2912917","0","0","1"
"2912918","0","0","2"
"2912919","0","0","1"
"2912919","0","1","2"
"2912920","0","0","3"
"2912921","0","0","2"
"2912922","0","0","1"
"2912924","0","0","1"
"2912924","0","1","3"
"2912930","0","0","1"
"2912931","0","0","1"
"2912932","0","0","2"
"2912936","0","0","1"
"2912938","0","0","1"
"2912939","0","0","1"
"2912941","0","0","1"
"2912942","0","0","1"
"2912943","0","0","1"
"2912944","0","0","1"
"2912946","0","0","3"
"2912947","0","0","1"
"2912947","0","1","2"
"2912950","0","0","1"
"2912950","0","1","2"
"2912952","0","0","1"
"2912953","0","0","1"
"2912955","0","0","1"
"2912958","0","0","2"
"2912958","0","1","3"
"2912959","0","0","3"
"2912960","0","0","1"
"2912962","0","0","1"
"2912972","0","0","1"
"2912973","0","0","1"
"2912974","0","0","1"
"2912974","0","1","2"
"2912975","0","0","1"
"2912977","0","0","2"
"2912979","0","0","1"
"2912980","0","0","1"
"2912981","0","0","1"
"2912984","0","0","1"
"2912984","0","1","2"
"2912987","0","0","1"
"2912988","0","0","1"
"2912989","0","0","1"
"2912990","0","0","1"
"2912993","0","0","2"
"2913003","0","0","1"
"2912996","0","0","1"
"2913001","0","0","1"
"2912999","0","0","1"
"2913002","0","0","1"
"2913000","0","0","2"
"2914445","0","0","3"
"2914446","0","0","1"
"2914447","0","0","3"
"2914448","0","0","2"
"2914450","0","0","13"
"2914468","0","0","1"
"2914468","0","1","2"
"2914506","0","0","1"
"2914506","0","1","2"
"2914506","0","2","3"
"2915607","0","0","1"
"2915610","0","0","5"
"2915619","0","0","2"
"2915624","0","0","2"
"2915625","0","0","6"
"2915632","0","0","1"
"2915632","0","1","2"
"2916024","0","0","1"
"2916026","0","0","1"
"2916027","0","0","2"
"2916028","0","0","1"
"2916029","0","0","1"
"2916030","0","0","1"
"2916031","0","0","1"
"2916032","0","0","1"
"2916035","0","0","1"
"2916048","0","0","3"
"2916048","0","1","4"
"2916048","0","2","5"
"2916050","0","0","1"
"2916051","0","0","1"
"2916052","0","0","1"
"2916052","0","1","2"
"2916053","0","0","1"
"2916053","0","1","2"
"2916054","0","0","1"
"2916054","0","1","2"
"2916055","0","0","1"
"2916056","0","0","1"
"2916057","0","0","1"
"2916058","0","0","1"
"2916059","0","0","1"
"2916060","0","0","1"
"2916061","0","0","1"
"2916062","0","0","1"
"2916063","0","0","1"
"2916064","0","0","1"
"2916065","0","0","1"
"2916066","0","0","1"
"2916067","0","0","1"
"2916068","0","0","1"
"2916069","0","0","1"
"2916070","0","0","1"
"2916070","0","1","2"
"2916071","0","0","1"
"2916072","0","0","1"
"2916073","0","0","1"
"2916075","0","0","1"
"2916077","0","0","1"
"2916188","0","0","1"
"2916189","0","0","1"
"2916192","0","0","2"
"2916193","0","0","1"
"2916195","0","0","3"
"2916197","0","0","1"
"2916198","0","0","2"
"2916199","0","0","5"
"2916200","0","0","1"
"2916200","0","1","2"
"2916201","0","0","1"
"2916202","0","0","1"
"2916204","0","0","1"
"2916206","0","0","2"
"2916208","0","0","1"
"2916209","0","0","1"
"2916210","0","0","1"
"2916211","0","0","1"
"2916212","0","0","1"
"2916212","0","1","3"
"2916213","0","0","2"
"2916215","0","0","3"
"2916215","0","1","5"
"2916216","0","0","1"
"2916219","0","0","2"
"2916222","0","0","1"
"2916224","0","0","1"
"2916225","0","0","1"
"2916254","0","0","1"
"2916255","0","0","2"
"2916256","0","0","1"
"2916257","0","0","1"
"2916259","0","0","1"
"2916260","0","0","1"
"2916261","0","0","1"
"2916263","0","0","1"
"2916266","0","0","1"
"2916266","0","1","3"
"2916266","0","2","4"
"2916277","0","0","1"
"2916280","0","0","1"
"2916281","0","0","1"
"2916283","0","0","1"
"2916284","0","0","1"
"2916285","0","0","1"
"2916286","0","0","3"
"2916287","0","0","1"
"2916287","0","1","2"
"2916288","0","0","1"
"2916289","0","0","1"
"2916289","0","1","2"
"2916290","0","0","3"
"2916343","0","0","1"
"2916346","0","0","1"
"2916346","0","1","2"
"2916347","0","0","1"
"2916347","0","1","2"
"2916348","0","0","1"
"2916350","0","0","1"
"2916352","0","0","2"
"2916354","0","0","1"
"2916355","0","0","1"
"2916357","0","0","1"
"2916360","0","0","2"
"2916360","0","1","3"
"2916363","0","0","3"
"2916364","0","0","1"
"2916364","0","1","2"
"2916365","0","0","1"
"2916366","0","0","1"
"2916368","0","0","1"
"2916369","0","0","1"
"2916373","0","0","1"
"2918572","0","0","1"
"2918577","0","0","2"
"2918586","0","0","1"
"2919432","0","0","2"
"2919441","0","0","1"
"2925398","0","0","1"
"2925398","0","1","2"
"2925399","0","0","1"
"2925406","0","0","1"
"2925406","0","1","3"
"2925406","0","2","5"
"2925410","0","0","1"
"2925414","0","0","1"
"2925415","0","0","1"
"2925415","0","1","3"
"2925416","0","0","1"
"2925416","0","1","2"
"2925418","0","0","1"
"2925418","0","1","2"
"2925421","0","0","1"
"2925423","0","0","1"
"2925424","0","0","1"
"2925424","0","1","2"
"2925426","0","0","1"
"2925427","0","0","1"
"2925429","0","0","1"
"2925430","0","0","1"
"2925431","0","0","2"
"2925432","0","0","1"
"2925433","0","0","2"
"2925434","0","0","1"
"2925434","0","1","2"
"2925434","0","2","3"
"2925435","0","0","1"
"2925437","0","0","1"
"2925438","0","0","1"
"2925439","0","0","2"
"2925442","0","0","1"
"2925443","0","0","1"
"2925444","0","0","1"
"2925445","0","0","3"
"2925447","0","0","1"
"2925448","0","0","1"
"2925460","0","0","1"
"2925461","0","0","1"
"2925462","0","0","1"
"2925463","0","0","1"
"2925464","0","0","1"
"2925465","0","0","1"
"2925467","0","0","1"
"2925467","0","1","2"
"2925468","0","0","1"
"2925468","0","1","2"
"2925470","0","0","3"
"2925471","0","0","1"
"2925471","0","1","2"
"2925480","0","0","1"
"2925481","0","0","1"
"2925483","0","0","2"
"2925483","0","1","3"
"2925484","0","0","1"
"2925485","0","0","1"
"2925490","0","0","1"
"2925491","0","0","1"
"2925492","0","0","1"
"2925493","0","0","1"
"2926535","0","0","1"
"2926536","0","0","1"
"2926538","0","0","1"
"2926539","0","0","1"
"2926540","0","0","1"
"2926640","0","0","1"
"2926644","0","0","1"
"2926646","0","0","1"
"2926648","0","0","1"
"2926649","0","0","1"
"2926649","0","1","2"
"2926656","0","0","1"
"2926660","0","0","1"
"2926661","0","0","1"
"2926663","0","0","1"
"2926663","0","1","2"
"2926664","0","0","1"
"2926668","0","0","1"
"2926671","0","0","1"
"2926673","0","0","1"
"2926676","0","0","1"
"2926676","0","1","2"
"2926688","0","0","1"
"2926689","0","0","1"
"2926693","0","0","1"
"2928195","0","0","3"
"2928196","0","0","3"
"2928202","0","0","3"
"2929843","0","0","1"
"2929843","0","1","2"
"2929843","0","2","3"
"2929843","0","3","4"
"2929843","0","4","5"
